codigo,nombre,tipo,titularidad,municipio,provincia,comunidad,direccion,codigo_postal,telefono,email,web,latitud,longitud,curso_academico,enseñanzas,especialidad,familia_fp,situacion,fuente
28059279,SABINO FERNANDEZ CAMPO,IES,Público,Robledo de Chavela,Madrid,Comunidad de Madrid,CALLE Elisadero 28,28294.0,918981528,ies.sabinofernandezcampo.robledo@educa.madrid.org,http://www.educa.madrid.org/ies.sabinofernandezcampo.robledo,40.908816,-4.242581,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28059322,CENTRO DE ESTUDIOS TRABASSE,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Serrano Anguita 14,28004.0,913194393,info@trabasse.es,,40.837833,-3.702902,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28059498,CARDENAL CISNEROS,CPR FPE,Privado,Alcalá de Henares,Madrid,Comunidad de Madrid,AVDA Jesuítas 34,28806.0,918891254,,,40.906673,-3.36832,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28059531,CEN.DE ESTUDIOS AVANZADOS ALTA DIRECCION,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Ricardo Ortiz 29,28017.0,917240660,,,40.837426,-3.661834,2024-25,CFGM|CFGS,Técnico en Gestión Administrativa | Técnico Superior en Administración y Finanzas | Técnico Superior en Asistencia a la Dirección,Administración y Gestión,BAJA,centros_educativos
28060041,ESC.SUPER.INTERNET Y NUEVAS TECNOLOGIAS,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Bustamante,28045.0,913304919,,,40.810597,-3.696378,2024-25,CFGS,Administración de Sistemas Informáticos en Red | Desarrollo de Aplicaciones Web | Desarrollo de Aplicaciones Multiplataforma | Ciberseguridad en Entornos de las Tecnologías de la Información,Informática y Comunicaciones,BAJA,centros_educativos
28060087,CESUR-MADRID,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Luis Cabrera 63,28002.0,913005958,cesurmadridchamartin@cesurformacion.com,http://www.cesurformacion.com,40.854445,-3.676537,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,ALTA,centros_educativos
28060373,LAZARO CARRETER,IES,Público,Alcalá de Henares,Madrid,Comunidad de Madrid,CALLE Pio Baroja 7,28806.0,918770290,ies.lazarocarreter.alcala@educa.madrid.org,http://www.educa.madrid.org/ies.lazarocarreter.alcala,40.914808,-3.37574,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28060385,MIGUEL DE CERVANTES,IES,Público,Daganzo de Arriba,Madrid,Comunidad de Madrid,AVDA del Conde de Coruña 31,28814.0,918841825,ies.migueldecervantes.daganzo@educa.madrid.org,http://www.educa.madrid.org/ies.migueldecervantes.daganzo,40.955086,-3.465501,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28060397,DON PELAYO,IES,Público,Villalbilla,Madrid,Comunidad de Madrid,CALLE Joaquín Sorolla s/n,28810.0,918793960,ies.donpelayo.villalbilla@educa.madrid.org,http://www.educa.madrid.org/ies.donpelayo.villalbilla,40.859541,-3.354118,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28060506,CENTRO DE HUMANIZACION DE LA SALUD,CPR FPE,Concertado,Tres Cantos,Madrid,Comunidad de Madrid,CALLE sector escultores 39,28760.0,918060696,cc.centrohumanizacionsalud.trescantos@educa.madrid.org,,41.026236,-3.718902,2024-25,CFGM|CFGS,Técnico en Cuidados Auxiliares de Enfermería | Técnico Superior en Anatomía Patológica y Citodiagnóstico | Técnico Superior en Imagen para el Diagnóstico y Medicina Nuclear | Técnico Superior en Laboratorio Clínico y Biomédico | Técnico Superior en Salud Ambiental,Sanidad,ALTA,centros_educativos
28060518,"ESC.SUP.INFORM.,MARKETING Y NEGOCIOS I y M",CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Velázquez 140,28006.0,915636740,secretaria@im-esc.com,,40.850784,-3.686655,2024-25,CFGM|CFGS,Técnico en Gestión Administrativa | Técnico Superior en Administración y Finanzas | Técnico Superior en Asistencia a la Dirección,Administración y Gestión,BAJA,centros_educativos
28060531,E.S.I.,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Alcalá 261,28027.0,914044100,,,40.842022,-3.661524,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28060580,ESCUELA DE FORMACION ESPEC. IMAGEN DIAG. HOSPITAL CLINICO SAN CARLOS,CP FPE,Público-Titularidad Privada,Madrid,Madrid,Comunidad de Madrid,CALLE del Profesor Martín Lagos s/n,28040.0,917044429,fpe.hospitalclinico.madrid@educa.madrid.org,http://www.educa.madrid.org/fpe.hospitalclinico.madrid,40.849906,-3.724028,2024-25,CFGM|CFGS,Técnico en Cuidados Auxiliares de Enfermería | Técnico Superior en Anatomía Patológica y Citodiagnóstico | Técnico Superior en Imagen para el Diagnóstico y Medicina Nuclear | Técnico Superior en Laboratorio Clínico y Biomédico | Técnico Superior en Salud Ambiental,Sanidad,ALTA,centros_educativos
28060786,ESCUELA EUROPEA AYUDANTES DE DIRECCION,CPR FPE,Concertado,Madrid,Madrid,Comunidad de Madrid,CALLE de Juan Bravo 69,28006.0,914115320,cc.eeayudantesdireccion.madrid@educa.madrid.org,http://www.stcc.es,40.842551,-3.677792,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,ALTA,centros_educativos
28060956,UNIVERSOFT,CPR FPE,Privado,Villaviciosa de Odón,Madrid,Comunidad de Madrid,CALLE Federico de la Torre 15,28670.0,,,,40.769169,-3.910056,2024-25,CFGS,Administración de Sistemas Informáticos en Red | Desarrollo de Aplicaciones Web | Desarrollo de Aplicaciones Multiplataforma | Ciberseguridad en Entornos de las Tecnologías de la Información,Informática y Comunicaciones,BAJA,centros_educativos
28061079,ESCUELA DE CIENCIAS SOCIALES Y DE LA SALUD,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de la Fuente del Rey 2,28023.0,913345500,info@escuelacss.com,www.escuelacss.com,40.865656,-3.772661,2024-25,CFGM|CFGS,Técnico en Cuidados Auxiliares de Enfermería | Técnico Superior en Anatomía Patológica y Citodiagnóstico | Técnico Superior en Imagen para el Diagnóstico y Medicina Nuclear | Técnico Superior en Laboratorio Clínico y Biomédico | Técnico Superior en Salud Ambiental,Sanidad,ALTA,centros_educativos
28061161,ESCUELA SUPERIOR DE PUBLICIDAD,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Churruca 14,28004.0,915229435,ciclos@escueladepublicidad.com,http://www.escueladepublicidad.com,40.837837,-3.705262,2024-25,CFGS,Técnico Superior en Producción de Audiovisuales y Espectáculos | Técnico Superior en Realización de Proyectos Audiovisuales y Espectáculos | Técnico Superior en Imagen | Técnico Superior en Sonido para Audiovisuales y Espectáculos,"Comunicación, Imagen y Sonido",BAJA,centros_educativos
28061641,INSTITUTO DE NUEVAS TECNOLOGIAS VODAFONE,CPR FPE,Privado,Alcobendas,Madrid,Comunidad de Madrid,CALLE Estafeta 4,28100.0,918253870,jdiazba1@corp.es,,40.92363,-3.657017,2024-25,CFGS,Administración de Sistemas Informáticos en Red | Desarrollo de Aplicaciones Web | Desarrollo de Aplicaciones Multiplataforma | Ciberseguridad en Entornos de las Tecnologías de la Información,Informática y Comunicaciones,BAJA,centros_educativos
28061730,Cº DE ESTUDIOS EMPRESARIALES COMPLUTENSE,CPR FPE,Privado,Alcalá de Henares,Madrid,Comunidad de Madrid,"CTRA Daganzo 1,8",28806.0,,,,40.942276,-3.42894,2024-25,CFGM|CFGS,Técnico en Gestión Administrativa | Técnico Superior en Administración y Finanzas | Técnico Superior en Asistencia a la Dirección,Administración y Gestión,BAJA,centros_educativos
28061985,EVENT-FORM,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,PASEO de las Delicias 22,28045.0,,,,40.815552,-3.697888,2024-25,CFGM|CFGS,Técnico en Actividades Comerciales | Técnico Superior en Gestión de Ventas y Espacios Comerciales | Técnico Superior en Marketing y Publicidad | Técnico Superior en Comercio Internacional,Comercio y Marketing,BAJA,centros_educativos
28062011,SANTIAGO RUSIÑOL,IES,Público,Aranjuez,Madrid,Comunidad de Madrid,CALLE Alhambra de Granada,28300.0,918090245,ies.santiagorusinol.aranjuez@educa.madrid.org,http://www.educa.madrid.org/ies.santiagorusinol.aranjuez,40.443364,-3.587381,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28062023,MAESTRO MATIAS BRAVO,IES,Público,Valdemoro,Madrid,Comunidad de Madrid,AVDA del Mar Egeo s/n,28341.0,918018044,ies.maestromatiasbravo.valdemoro@educa.madrid.org,http://www.educa.madrid.org/ies.maestromatiasbravo.valdemoro,40.588098,-3.693391,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28062035,FRANCISCO UMBRAL,IES,Público,Ciempozuelos,Madrid,Comunidad de Madrid,AVDA de la Hispanidad s/n,28350.0,918092810,ies.franciscoumbral.ciempozuelos@educa.madrid.org,http://www.educa.madrid.org/ies.franciscoumbral.ciempozuelos,40.571077,-3.631074,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28062084,INSTITUTO VOX,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Guzmán el Bueno 115B,28003.0,,institutovox@institutovox.es,,40.850767,-3.717595,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,ALTA,centros_educativos
28062126,VILLAVERDE,IES,Público,Madrid,Madrid,Comunidad de Madrid,CALLE de la Alianza 20-24,28041.0,917239181,ies.villaverde.madrid@educa.madrid.org,http://www.educa.madrid.org/ies.villaverde.madrid,40.767219,-3.69461,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28064007,ANTARES,IES,Público,Rivas-Vaciamadrid,Madrid,Comunidad de Madrid,CALLE Fernando Trueba 10,28521.0,914996934,ies.antares.rivas@educa.madrid.org,http://www.educa.madrid.org/ies.antares.rivas,40.763503,-3.518782,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28064044,LUIS GARCIA BERLANGA,IES,Público,Guadalix de la Sierra,Madrid,Comunidad de Madrid,CMNO de Chozas s/n,28794.0,918470636,ies.luisgarciaberlanga.guadalix@educa.madrid.org,http://www.educa.madrid.org/ies.luisgarciaberlanga.guadalix,41.192818,-3.700413,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28064639,CENTRO FORMACION COMERCIAL DE REPSOL YPF,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Juan Bravo 3,28006.0,,,,40.843403,-3.689367,2024-25,CFGM|CFGS,Técnico en Gestión Administrativa | Técnico Superior en Administración y Finanzas | Técnico Superior en Asistencia a la Dirección,Administración y Gestión,BAJA,centros_educativos
28064688,CEU III-INSTITUTO SUPERIOR DE ESTUDIOS PROFESIONALES,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de la Duquesa de Tamames 8,28044.0,,,,40.782242,-3.754414,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28064767,SAN ROMAN ESCUELA DE ESTUDIOS SUPERIORES,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Montesa 39,28006.0,913092409,Laura_garcia@sanroman.com,,40.840429,-3.676407,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,ALTA,centros_educativos
28064810,MURIALDO,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de la Argenta 8,28037.0,,cc.murialdo.madrid@educa.madrid.org,,40.832853,-3.619068,2024-25,CFGM|CFGS,Técnico en Atención a Personas en Situación de Dependencia | Técnico Superior en Educación Infantil | Técnico Superior en Integración Social | Técnico Superior en Animación Sociocultural y Turística,Servicios Socioculturales y a la Comunidad,BAJA,centros_educativos
28065590,CENTRO BOBATH DE FORMACION PROFESIONAL,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE del Mirador de la Reina 115,28035.0,913767190,secretaria@fundacionbobath.org,www.fundacionbobath.org,40.900925,-3.724323,2024-25,CFGM|CFGS,Técnico en Cuidados Auxiliares de Enfermería | Técnico Superior en Anatomía Patológica y Citodiagnóstico | Técnico Superior en Imagen para el Diagnóstico y Medicina Nuclear | Técnico Superior en Laboratorio Clínico y Biomédico | Técnico Superior en Salud Ambiental,Sanidad,ALTA,centros_educativos
28065632,GUSTAVO ADOLFO BECQUER,IES,Público,Moraleja de Enmedio,Madrid,Comunidad de Madrid,CALLE MADRID 53,28950.0,916093692,ies.becquer.moraleja@educa.madrid.org,http://www.educa.madrid.org/sies.africa.moraleja,40.675752,-3.859621,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28065644,GONZALO ANES,IES,Público,Collado Mediano,Madrid,Comunidad de Madrid,CALLE de la Dehesa s/n,28450.0,918557965,ies.gonzaloanes.colladomediano@educa.madrid.org,http://www.educa.madrid.org/ies.gonzaloanes.colladomediano,41.100641,-4.048418,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28065656,NTM MADRID,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Velázquez 37,28001.0,914357963,direccion@ntm.es,,40.835835,-3.688505,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28065671,JOSE LUIS GARCI,CP IFP,Público,Alcobendas,Madrid,Comunidad de Madrid,CALLE José Hierro 10,28100.0,914841828,cifp.joseluisgarci.alcobendas@educa.madrid.org,http://www.educa.madrid.org/cifp.joseluisgarci.alcobendas,40.958588,-3.659538,2024-25,FP Básica|CFGM|CFGS,Ciclos Formativos de Grado Medio y Superior,Múltiples familias,ALTA,centros_educativos
28065841,CAMPO REAL,IES,Público,Campo Real,Madrid,Comunidad de Madrid,AVDA de la Circunvalación 3,28510.0,918765070,ies.camporeal@educa.madrid.org,http://www.educa.madrid.org/ies.camporeal,40.743328,-3.374679,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28066201,ESERP,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Costa Rica 9,28016.0,,,,40.868896,-3.679437,2024-25,CFGM|CFGS,Técnico en Gestión Administrativa | Técnico Superior en Administración y Finanzas | Técnico Superior en Asistencia a la Dirección,Administración y Gestión,BAJA,centros_educativos
28067215,CEPAL 2,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Sánchez Pacheco 49,28002.0,680937582,info@cepal.info,,40.857628,-3.677009,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28067628,CALDERON DE LA BARCA,IES,Público,Pinto,Madrid,Comunidad de Madrid,CALLE Francisco Bores 3,28320.0,916706645,ies.calderon.pinto@educa.madrid.org,http://www.educa.madrid.org/ies.calderon.pinto,40.665676,-3.701032,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28067653,PROFESOR RAUL VAZQUEZ,CP IFP,Público,Madrid,Madrid,Comunidad de Madrid,CALLE de los Embajadores 488,28053.0,915072082,cifp.profesorraulvazquez.madrid@educa.madrid.org,http://www.educa.madrid.org/cifp.profesorraulvazquez.madrid,40.777391,-3.667104,2024-25,FP Básica|CFGM|CFGS,Ciclos Formativos de Grado Medio y Superior,Múltiples familias,ALTA,centros_educativos
28068748,JOVELLANOS,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE del Espejo 12,28013.0,915480616,,http://www.economicamatritense.com,40.827151,-3.714008,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28068827,ICE PABLO VI,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,AVDA de Alfonso XIII 54,28016.0,914136978,,,40.862933,-3.671189,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28069391,FERNANDO FERNAN GOMEZ,IES,Público,Humanes de Madrid,Madrid,Comunidad de Madrid,CALLE Valdehondillo 8,28970.0,916048205,ies.fernangomez.humanes@educa.madrid.org,http://www.educa.madrid.org/ies.fernangomez.humanes,40.665447,-3.823216,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28069431,ESCUELA DE HOSTELERIA Y TURISMO SIMONE ORTEGA,CP IFP,Público,Móstoles,Madrid,Comunidad de Madrid,CALLE del Pintor Velázquez 64,28935.0,916183177,cifp.simoneortega.mostoles@educa.madrid.org,http://www.educa.madrid.org/cifp.simoneortega.mostoles,40.730683,-3.886522,2024-25,FP Básica|CFGM|CFGS,Técnico en Cocina y Gastronomía | Técnico Superior en Dirección de Cocina | Técnico Superior en Agencias de Viajes y Gestión de Eventos | Técnico Superior en Gestión de Alojamientos Turísticos,Hostelería y Turismo,ALTA,centros_educativos
28069844,JIMENA MENENDEZ PIDAL,IES,Público,Fuenlabrada,Madrid,Comunidad de Madrid,CMNO del Molino 3,28942.0,914869491,ies.jimenamenendezpidal.fuenlabrada@educa.madrid.org,http://www.educa.madrid.org/ies.jimenamenendezpidal.fuenlabrada,40.694689,-3.820085,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28070378,MSL,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE del Marqués de Ahumada 7,28028.0,,,,40.846568,-3.672946,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28070639,CENTRO DE PERFECCIONAMIENTO Y FORMACION-CEPEF,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Fuentelviejo 4,28022.0,,,,40.8585,-3.576438,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28070962,CARPE DIEM,IES,Público,Fuenlabrada,Madrid,Comunidad de Madrid,AVDA de Nuevo Versalles 6 bis,28942.0,916045283,ies.carpediem.fuenlabrada@educa.madrid.org,https://www.educa2.madrid.org/web/centro.ies.carpediem.fuenlabrada,40.703302,-3.836218,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28070974,NICOLAS COPERNICO,IES,Público,Parla,Madrid,Comunidad de Madrid,AVDA del Sistema Solar 8,28983.0,918295357,ies.nicolascopernico.parla@educa.madrid.org,http://www.educa.madrid.org/ies.nicolascopernico.parla,40.63338,-3.766051,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28071310,CORTES DE CADIZ,IES,Público,"Molar, El",Madrid,Comunidad de Madrid,CALLE Doctores El Molar s/n,28710.0,918412904,ies.cortesdecadiz.elmolar@educa.madrid.org,http://www.educa.madrid.org/ies.cortesdecadiz.elmolar,41.150815,-3.586904,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28071474,PUERTA DE HIERRO,CP FPE,Público-Titularidad Privada,Majadahonda,Madrid,Comunidad de Madrid,CALLE Joaquín Rodrigo 2,28222.0,911916537,secretaria@cfppuertadehierro.org,,40.859366,-3.879681,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,ALTA,centros_educativos
28072090,OCTAVIO PAZ,IES,Público,Móstoles,Madrid,Comunidad de Madrid,AVDA de la O.N.U. 87,28936.0,916460176,ies.octaviopaz.mostoles@educa.madrid.org,http://www.educa.madrid.org/ies.octaviopaz.mostoles,40.720531,-3.85996,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,BAJA,centros_educativos
28072107,LA SENDA,IES,Público,Getafe,Madrid,Comunidad de Madrid,SENDA de Mafalda 2,28905.0,916810212,ies.lasenda.getafe@educa.madrid.org,http://www.educa.madrid.org/ies.lasenda.getafe,40.704125,-3.751981,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28072223,PEDRO DUQUE,IES,Público,Leganés,Madrid,Comunidad de Madrid,CALLE Beatriz Galindo 1-3,28914.0,916889133,ies.pedroduque.leganes@educa.madrid.org,http://www.educa.madrid.org/ies.pedroduque.leganes,40.736608,-3.758055,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28072296,LAS NAVES SALESIANOS ALCALA,CPR FPE,Concertado,Alcalá de Henares,Madrid,Comunidad de Madrid,CALLE Río Tajuña 2,28803.0,918816939,cc.lasnavessalesianos.alcala@educa.madrid.org,http://www.salesianosalcala.com,40.87948,-3.365096,2024-25,CFGM|CFGS,Técnico en Atención a Personas en Situación de Dependencia | Técnico Superior en Educación Infantil | Técnico Superior en Integración Social | Técnico Superior en Animación Sociocultural y Turística,Servicios Socioculturales y a la Comunidad,ALTA,centros_educativos
28072661,CENTRO DE FORMACIÓN PROFESIONAL EUROPEO DE MADRID - ESTUDIOS PROFESIONALES SUPERIORES,CPR FPE,Privado,Villaviciosa de Odón,Madrid,Comunidad de Madrid,CALLE Tajo s/n,28670.0,912115052,centroprofesional@universidadeuropea.es,,40.784011,-3.926638,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,ALTA,centros_educativos
28072673,FRANCISCO AYALA,IES,Público,Madrid,Madrid,Comunidad de Madrid,CALLE del Jacobeo 33,28054.0,915116804,ies.franciscoayala.madrid@educa.madrid.org,http://www.educa.madrid.org/ies.franciscoayala.madrid,40.775616,-3.765443,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,BAJA,centros_educativos
28072697,DENTAL LEARNING AND PRACTICING,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de las Canarias 49,28045.0,915276511,e.gil@dental-lp.com,,40.811738,-3.694113,2024-25,CFGM|CFGS,Técnico en Cuidados Auxiliares de Enfermería | Técnico Superior en Anatomía Patológica y Citodiagnóstico | Técnico Superior en Imagen para el Diagnóstico y Medicina Nuclear | Técnico Superior en Laboratorio Clínico y Biomédico | Técnico Superior en Salud Ambiental,Sanidad,BAJA,centros_educativos
28073434,CEFOIM,CPR FPE,Privado,Fuenlabrada,Madrid,Comunidad de Madrid,CALLE Oasis 5-7,28942.0,916083197,psanchez@cefoim.net,http://www.cefoim.com,40.705431,-3.821376,2024-25,CFGM|CFGS,Técnico en Gestión Administrativa | Técnico Superior en Administración y Finanzas | Técnico Superior en Asistencia a la Dirección,Administración y Gestión,BAJA,centros_educativos
28073446,CRUZ ROJA,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de Rafael Villa s/n,28023.0,913609676,010.fp@cruzroja.es,https://www.cruzrojafp.es,40.881276,-3.829018,2024-25,CFGM|CFGS,Técnico en Atención a Personas en Situación de Dependencia | Técnico Superior en Educación Infantil | Técnico Superior en Integración Social | Técnico Superior en Animación Sociocultural y Turística,Servicios Socioculturales y a la Comunidad,ALTA,centros_educativos
28073574,ESCUELA INTERNACIONAL DE PROTOCOLO,CPR FPE,Privado,Madrid,Madrid,Comunidad de Madrid,CALLE de los Vascos 17,28040.0,913101803,,,40.858226,-3.715493,2024-25,CFGM|CFGS,Técnico en Actividades Comerciales | Técnico Superior en Gestión de Ventas y Espacios Comerciales | Técnico Superior en Marketing y Publicidad | Técnico Superior en Comercio Internacional,Comercio y Marketing,BAJA,centros_educativos
28073707,ESCUELA INTERNACIONAL DE PROFESIONES GRADOMASTER,CPR FPE,Privado,San Martín de Valdeiglesias,Madrid,Comunidad de Madrid,CALLE de las Fraguas Bis 2,28680.0,918676560,matilde.sanchez@lpzconsulting.com,,40.771113,-4.40758,2024-25,CFGM|CFGS,Técnico Superior en Administración y Finanzas | Técnico en Gestión Administrativa,Administración y Gestión,BAJA,centros_educativos
28073859,MANUEL FRAGA IRIBARNE,IES,Público,Madrid,Madrid,Comunidad de Madrid,AVDA de Niceto Alcalá Zamora 54,28050.0,912761503,ies.manuelfragairibarne.madrid@educa.madrid.org,http://www.educa.madrid.org/ies.manuelfragairibarne.madrid,40.909987,-3.661275,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28074001,CAMPUS FP SOCIOSANITARIO MOSTOLES,CPR FPE,Privado,Móstoles,Madrid,Comunidad de Madrid,AVDA Cámara de la Industria 16,28938.0,911833122,secretaria@campusfp.es,www.campusfp.es,40.722325,-3.878265,2024-25,CFGM|CFGS,Técnico en Cuidados Auxiliares de Enfermería | Técnico Superior en Anatomía Patológica y Citodiagnóstico | Técnico Superior en Imagen para el Diagnóstico y Medicina Nuclear | Técnico Superior en Laboratorio Clínico y Biomédico | Técnico Superior en Salud Ambiental,Sanidad,BAJA,centros_educativos
28074037,JORGE GUILLEN,IES,Público,Alcorcón,Madrid,Comunidad de Madrid,CALLE Olimpico Fernandez Ochoa s/n,28923.0,916415711,ies.jorgeguillen.alcorcon@educa.madrid.org,http://www.educa.madrid.org/ies.jorgeguillen.alcorcon,40.749511,-3.824536,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
28074049,GONZALO CHACON,IES,Público,Arroyomolinos,Madrid,Comunidad de Madrid,AVDA de Francia 165,28939.0,912649246,ies.gonzalochacon.arroyomolinos@educa.madrid.org,http://www.educa.madrid.org/ies.gonzalochacon.arroyomolinos,40.694434,-3.926567,2024-25,ESO|Bachillerato|CFGM|CFGS,ESO | Bachillerato | Ciclos Formativos,Múltiples familias,ALTA,centros_educativos
